	Variable de la estacion MagyaCba La Cumbrecita 
 
Temp	Hume	Pto.Ro	Precipt	Vel.Vie	Raf.Vie	  Pres	Rad.Sol	Temp_S1	Temp_S2	Temp_S3	Hum_S1	Hum_S2	Hum_S3	Hum_Hoja
22.00 	 76.70 	 17.70	 0.00	 6.90	 12.20	 857.50	 335.60	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.90 	 77.20 	 17.70	 0.00	 6.90	 15.70	 857.50	 318.30	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.90 	 77.30 	 17.70	 0.00	 4.10	 8.60	 856.90	 246.90	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.80 	 77.10 	 17.60	 0.00	 4.10	 9.70	 856.90	 135.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.90 	 77.70 	 17.80	 0.00	 4.00	 6.50	 856.90	 181.30	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.90 	 78.00 	 17.90	 0.00	 4.60	 8.20	 856.90	 148.50	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.50 	 78.90 	 17.70	 0.20	 6.80	 11.60	 856.90	 117.70	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.30 	 81.10 	 17.90	 0.20	 4.70	 9.00	 855.60	 146.60	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.00 	 82.30 	 17.90	 0.00	 8.10	 13.50	 856.20	 221.80	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.90 	 82.70 	 17.80	 0.00	 6.00	 10.30	 856.90	 102.20	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.70 	 83.20 	 17.70	 0.00	 5.90	 11.10	 856.90	 140.80	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.60 	 82.90 	 17.60	 0.00	 4.90	 9.80	 856.90	 129.20	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.30 	 83.80 	 17.50	 0.00	 6.90	 10.50	 856.20	 48.20	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.20 	 84.40 	 17.50	 0.00	 5.50	 13.90	 855.00	 123.50	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.20 	 84.20 	 17.40	 0.00	 6.60	 12.40	 856.20	 194.80	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.10 	 84.10 	 17.30	 0.00	 6.10	 11.90	 855.60	 79.10	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.90 	 84.70 	 17.20	 0.00	 6.10	 6.50	 856.20	 54.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.80 	 84.60 	 17.10	 0.00	 5.20	 10.20	 857.50	 86.80	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.80 	 84.30 	 17.10	 0.00	 4.40	 9.10	 856.90	 48.20	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 84.30 	 16.90	 0.00	 4.40	 8.00	 855.00	 65.60	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 84.60 	 16.80	 0.00	 2.70	 5.50	 855.00	 0.00	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 84.60 	 16.60	 0.00	 3.70	 3.70	 856.20	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 84.70 	 16.70	 0.00	 2.80	 6.50	 856.20	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 85.00 	 16.70	 0.00	 0.50	 1.80	 856.20	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 84.60 	 16.70	 0.00	 1.20	 5.30	 856.90	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 84.20 	 16.70	 0.00	 0.00	 0.00	 856.90	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 81.20 	 16.20	 0.00	 0.00	 0.00	 856.20	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 78.30 	 15.60	 0.00	 0.00	 0.00	 854.40	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 81.80 	 16.30	 0.00	 0.00	 0.00	 857.50	 0.00	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 81.30 	 16.20	 0.00	 0.00	 0.00	 855.60	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 82.30 	 16.30	 0.00	 0.00	 0.00	 857.50	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 80.10 	 15.90	 0.00	 0.70	 7.50	 855.60	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 76.90 	 15.20	 0.00	 2.70	 5.80	 856.90	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 76.80 	 15.40	 0.00	 2.10	 4.40	 856.20	 0.00	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 76.40 	 15.20	 0.00	 1.70	 4.80	 857.50	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 74.70 	 14.90	 0.00	 0.00	 0.00	 856.20	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 72.10 	 14.30	 0.00	 0.00	 0.00	 858.80	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 72.10 	 14.20	 0.00	 0.30	 1.90	 856.90	 0.00	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 70.80 	 13.90	 0.00	 2.70	 5.30	 856.20	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 66.10 	 12.90	 0.00	 2.60	 4.00	 856.90	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 67.20 	 13.30	 0.00	 1.90	 4.20	 856.90	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 66.40 	 13.20	 0.00	 1.60	 4.70	 857.50	 0.00	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 65.60 	 13.00	 0.00	 3.10	 4.60	 857.50	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 67.20 	 13.40	 0.00	 2.50	 2.80	 857.50	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.60 	 67.30 	 13.40	 0.00	 4.40	 7.30	 857.50	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.70 	 68.80 	 13.80	 0.00	 4.90	 9.70	 856.90	 0.00	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 70.40 	 14.00	 0.00	 4.30	 12.50	 858.10	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.00 	 68.50 	 14.00	 0.00	 4.60	 12.90	 857.50	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.90 	 68.40 	 13.90	 0.00	 0.70	 0.70	 858.10	 0.00	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.10 	 69.20 	 14.30	 0.00	 2.90	 7.90	 858.10	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.90 	 69.90 	 14.20	 0.00	 1.20	 3.20	 856.90	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.70 	 71.10 	 14.30	 0.00	 0.00	 0.00	 858.10	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 71.40 	 14.10	 0.00	 0.00	 0.00	 858.10	 0.00	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 71.30 	 14.10	 0.00	 0.00	 0.00	 857.50	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 72.20 	 14.20	 0.00	 0.30	 6.40	 858.10	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 72.40 	 13.90	 0.00	 3.10	 7.30	 857.50	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 72.20 	 13.90	 0.00	 1.60	 1.60	 857.50	 0.00	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 72.90 	 13.90	 0.00	 0.80	 1.80	 857.50	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 72.90 	 13.80	 0.00	 1.60	 4.70	 856.90	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 73.50 	 14.00	 0.00	 1.00	 1.50	 858.10	 0.00	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 73.80 	 13.80	 0.00	 3.40	 10.30	 856.20	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 72.70 	 14.00	 0.00	 2.70	 2.70	 857.50	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 73.00 	 13.90	 0.00	 2.80	 8.40	 858.10	 0.00	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 72.60 	 13.90	 0.00	 1.90	 3.30	 856.90	 0.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.10 	 71.50 	 13.80	 0.00	 2.90	 4.30	 856.90	 0.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 72.40 	 13.80	 0.00	 0.90	 3.90	 858.10	 0.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 73.10 	 13.90	 0.00	 0.80	 2.70	 856.90	 0.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 73.70 	 13.80	 0.00	 1.90	 3.50	 858.10	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 75.10 	 13.70	 0.00	 2.60	 2.60	 857.50	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 75.50 	 13.70	 0.00	 2.60	 4.80	 856.20	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.90 	 76.30 	 13.70	 0.00	 1.00	 6.60	 857.50	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.80 	 76.80 	 13.70	 0.00	 2.30	 6.20	 857.50	 0.00	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.70 	 77.50 	 13.70	 0.00	 6.60	 6.60	 857.50	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.50 	 81.50 	 14.30	 0.00	 4.60	 14.60	 858.80	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.20 	 82.80 	 14.30	 0.00	 2.80	 2.80	 857.50	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.10 	 82.50 	 14.10	 0.00	 3.30	 8.50	 857.50	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.10 	 81.70 	 13.90	 0.00	 2.60	 7.40	 856.90	 0.00	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.90 	 80.90 	 13.60	 0.00	 5.90	 5.90	 856.90	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.80 	 81.20 	 13.60	 0.00	 3.00	 6.10	 856.20	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.80 	 80.80 	 13.50	 0.00	 5.90	 11.60	 855.60	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.10 	 78.90 	 13.40	 0.00	 4.40	 7.10	 857.50	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.50 	 76.80 	 13.40	 0.00	 3.20	 6.60	 856.20	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.50 	 78.00 	 13.60	 0.00	 3.80	 14.70	 854.40	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.10 	 79.20 	 13.50	 0.00	 2.80	 12.30	 856.90	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.60 	 80.70 	 13.30	 0.00	 2.00	 6.20	 855.60	 0.00	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.40 	 81.30 	 13.20	 0.00	 2.50	 2.50	 856.90	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.20 	 81.40 	 13.00	 0.00	 2.70	 4.90	 856.20	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.30 	 80.90 	 13.00	 0.00	 2.80	 7.50	 854.40	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
16.80 	 80.40 	 13.40	 0.00	 5.00	 6.10	 855.00	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.80 	 77.60 	 13.80	 0.00	 7.70	 15.70	 855.00	 0.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.20 	 76.50 	 14.00	 0.00	 4.30	 11.90	 855.60	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.10 	 76.20 	 13.80	 0.00	 4.00	 9.00	 855.00	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.80 	 77.10 	 13.70	 0.00	 2.30	 3.40	 855.00	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
17.60 	 77.50 	 13.60	 0.00	 0.30	 3.20	 855.00	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.00 	 75.70 	 13.60	 0.00	 2.20	 6.40	 855.00	 0.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.90 	 71.70 	 13.70	 0.00	 6.00	 10.50	 856.20	 36.70	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.80 	 66.30 	 13.30	 0.00	 8.50	 16.60	 855.00	 63.70	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.60 	 64.00 	 13.60	 0.00	 7.80	 14.40	 856.20	 92.60	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.80 	 65.00 	 14.00	 0.00	 5.60	 12.30	 854.40	 127.30	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.40 	 64.20 	 14.40	 0.00	 4.10	 14.20	 855.60	 164.00	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.80 	 65.40 	 15.00	 0.00	 6.70	 13.10	 857.50	 200.60	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.40 	 63.80 	 15.20	 0.00	 4.90	 9.60	 857.50	 235.30	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.10 	 61.40 	 15.30	 0.00	 2.40	 5.90	 855.60	 273.90	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.30 	 62.40 	 15.70	 0.00	 7.10	 15.30	 855.60	 314.40	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.70 	 62.50 	 16.10	 0.00	 7.20	 10.70	 855.60	 354.90	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.00 	 61.30 	 16.10	 0.00	 7.70	 11.10	 855.60	 395.40	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.50 	 61.00 	 16.50	 0.00	 5.30	 10.50	 856.90	 420.50	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.20 	 60.10 	 16.90	 0.00	 3.20	 5.70	 856.90	 459.10	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.50 	 58.20 	 16.70	 0.00	 5.30	 9.30	 856.20	 493.80	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.70 	 57.60 	 16.70	 0.00	 5.60	 10.20	 856.90	 557.50	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
26.00 	 56.90 	 16.80	 0.00	 5.20	 9.70	 857.50	 615.40	 20.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
26.40 	 59.00 	 17.70	 0.00	 5.90	 6.30	 857.50	 661.60	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.70 	 62.60 	 18.00	 0.00	 9.00	 15.40	 856.90	 652.00	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.80 	 64.00 	 17.50	 0.00	 8.90	 15.60	 856.90	 572.90	 20.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.20 	 66.20 	 17.50	 0.00	 7.40	 14.80	 857.50	 420.50	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.90 	 68.00 	 17.60	 0.00	 8.60	 16.30	 856.90	 522.80	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.70 	 69.20 	 17.70	 0.00	 7.40	 16.50	 856.20	 661.60	 20.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.50 	 69.60 	 17.60	 0.00	 7.40	 14.90	 856.90	 607.60	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.60 	 69.60 	 17.70	 0.00	 6.60	 13.20	 857.50	 715.70	 20.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.00 	 69.30 	 18.00	 0.00	 6.70	 14.00	 856.20	 898.90	 21.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.00 	 69.70 	 18.10	 0.00	 8.50	 17.40	 857.50	 1006.90	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.90 	 69.70 	 18.00	 0.00	 8.30	 15.90	 857.50	 951.00	 21.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.50 	 70.80 	 17.90	 0.00	 8.10	 16.60	 855.60	 740.70	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.60 	 71.90 	 18.20	 0.00	 8.40	 13.80	 856.20	 1074.50	 21.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.90 	 71.30 	 18.40	 0.00	 8.70	 18.50	 857.50	 1099.50	 21.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.10 	 70.70 	 18.40	 0.00	 6.60	 12.90	 855.00	 1070.60	 21.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.50 	 69.20 	 18.50	 0.00	 7.80	 16.30	 856.20	 1132.30	 21.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.00 	 68.40 	 18.80	 0.00	 5.70	 14.20	 856.20	 1124.60	 21.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.50 	 65.90 	 18.70	 0.00	 3.80	 8.80	 856.20	 933.60	 21.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.40 	 68.40 	 19.20	 0.00	 8.30	 11.40	 855.00	 1219.10	 21.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.90 	 66.30 	 19.10	 0.00	 5.60	 11.80	 855.60	 1093.70	 21.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
25.90 	 62.80 	 18.30	 0.00	 3.80	 10.00	 855.60	 354.90	 22.00	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.70 	 69.20 	 18.70	 0.00	 5.70	 12.50	 855.00	 256.60	 22.10	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
24.30 	 71.10 	 18.70	 0.00	 4.90	 7.10	 855.00	 673.20	 22.20	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.80 	 71.40 	 18.30	 0.00	 5.10	 12.50	 855.60	 347.20	 22.30	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.40 	 73.30 	 18.30	 0.00	 5.50	 10.90	 857.50	 162.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.20 	 74.30 	 18.40	 0.00	 6.30	 10.20	 856.20	 333.70	 22.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.40 	 74.00 	 18.50	 0.00	 4.20	 8.40	 855.60	 299.00	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.80 	 75.30 	 18.20	 0.00	 8.00	 15.10	 855.60	 183.30	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.90 	 75.70 	 18.40	 0.00	 5.70	 14.80	 855.00	 297.10	 22.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.90 	 75.50 	 18.30	 0.00	 9.20	 17.50	 854.40	 374.20	 22.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
23.00 	 75.40 	 18.40	 0.00	 8.80	 20.10	 854.40	 555.60	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.90 	 75.80 	 18.40	 0.00	 7.70	 18.20	 855.00	 515.00	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.10 	 77.40 	 18.00	 0.00	 9.20	 16.70	 854.40	 185.20	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.60 	 79.20 	 17.80	 0.00	 6.10	 13.50	 853.10	 202.50	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.00 	 79.80 	 18.30	 0.00	 4.90	 8.10	 853.80	 459.10	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.50 	 76.50 	 18.20	 0.00	 5.80	 15.10	 853.80	 646.20	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.60 	 76.70 	 18.30	 0.00	 4.60	 4.60	 854.40	 235.30	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.70 	 76.00 	 18.30	 0.00	 5.00	 10.90	 854.40	 246.90	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.80 	 75.90 	 18.30	 0.00	 4.60	 6.40	 854.40	 272.00	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.50 	 77.00 	 18.30	 0.00	 6.10	 12.60	 855.60	 264.30	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.40 	 78.60 	 18.50	 0.00	 5.70	 8.40	 854.40	 243.10	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.00 	 79.30 	 18.20	 0.00	 5.00	 5.00	 853.10	 125.40	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
22.00 	 79.50 	 18.30	 0.00	 8.00	 20.80	 852.50	 354.90	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
21.70 	 80.10 	 18.10	 0.00	 8.50	 19.50	 853.80	 275.80	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.70 	 82.30 	 17.60	 0.00	 11.30	 25.10	 851.20	 98.40	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.00 	 84.80 	 17.40	 0.00	 12.40	 25.00	 851.90	 125.40	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.80 	 86.10 	 17.40	 0.00	 11.80	 28.60	 851.90	 96.50	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.90 	 86.90 	 17.70	 0.00	 10.20	 20.60	 852.50	 210.30	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.70 	 83.70 	 17.80	 0.00	 7.30	 17.90	 851.20	 366.50	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.60 	 84.20 	 17.80	 0.00	 13.50	 25.60	 851.20	 214.10	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.00 	 85.30 	 17.50	 0.00	 15.80	 35.10	 850.00	 59.80	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.80 	 85.70 	 17.30	 0.00	 13.90	 32.10	 851.90	 38.60	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.90 	 85.50 	 17.40	 0.00	 9.70	 31.20	 852.50	 69.40	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.00 	 83.70 	 17.20	 0.00	 10.60	 19.90	 851.90	 48.20	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.20 	 82.00 	 17.00	 0.00	 6.20	 15.50	 851.90	 0.00	 22.90	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.40 	 83.10 	 17.40	 0.00	 5.60	 5.60	 851.20	 0.00	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
20.20 	 84.30 	 17.50	 0.00	 10.20	 19.00	 851.20	 0.00	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.80 	 84.70 	 17.10	 0.00	 12.20	 28.10	 853.80	 0.00	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.50 	 85.90 	 17.10	 0.00	 9.10	 27.10	 853.10	 0.00	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.40 	 86.00 	 17.00	 1.60	 4.70	 13.80	 854.40	 0.00	 22.80	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 85.90 	 16.90	 1.20	 0.20	 0.40	 854.40	 0.00	 22.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 85.90 	 16.90	 0.00	 0.40	 3.60	 853.10	 0.00	 22.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 85.10 	 16.70	 0.00	 0.30	 2.70	 854.40	 0.00	 22.70	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.30 	 84.90 	 16.70	 0.00	 0.10	 1.40	 854.40	 0.00	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.20 	 84.70 	 16.60	 0.00	 1.40	 5.40	 853.10	 0.00	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.20 	 85.20 	 16.70	 0.00	 0.00	 0.00	 854.40	 0.00	 22.60	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.10 	 83.70 	 16.30	 0.00	 0.50	 10.10	 853.80	 0.00	 22.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
19.00 	 85.00 	 16.40	 0.00	 3.80	 4.80	 853.80	 0.00	 22.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 85.80 	 16.40	 0.00	 1.80	 9.50	 852.50	 0.00	 22.50	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.80 	 87.00 	 16.60	 0.00	 6.80	 17.90	 853.10	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
18.60 	 87.30 	 16.40	 0.00	 5.90	 12.00	 853.10	 0.00	 22.40	 0.00	 0.00	 0.00	 0.00	 0.00	 0.00
